recency,history_segment,history,mens,womens,zip_code,newbie,channel,segment,visit,conversion,spend,treatment,uplift_score
3,3) $200 - $350,239.39,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
3,3) $200 - $350,216.08,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
9,1) $0 - $100,74.52,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
3,3) $200 - $350,349.16,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
10,1) $0 - $100,53.32,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
9,1) $0 - $100,85.56,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
3,3) $200 - $350,282.99,1,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
3,2) $100 - $200,159.91,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.01
7,3) $200 - $350,291.88,1,0,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.01
7,1) $0 - $100,93.33,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
1,4) $350 - $500,393.8,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.01
10,3) $200 - $350,285.41,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
4,4) $350 - $500,395.11,1,0,Rural,0,Web,Mens E-Mail,0,0,0.0,1,0.01
6,4) $350 - $500,420.91,1,0,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.01
9,3) $200 - $350,293.17,1,1,Surburban,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.01
11,3) $200 - $350,325.07,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
4,4) $350 - $500,428.48,1,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
9,2) $100 - $200,118.03,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
4,2) $100 - $200,162.06,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
12,1) $0 - $100,46.82,1,0,Rural,0,Web,No E-Mail,0,0,0.0,0,0.01
6,2) $100 - $200,172.66,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
1,4) $350 - $500,482.75,1,0,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.01
10,3) $200 - $350,348.03,1,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
3,3) $200 - $350,227.96,1,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
1,2) $100 - $200,164.39,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
9,3) $200 - $350,249.41,1,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
2,4) $350 - $500,354.09,1,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
1,2) $100 - $200,180.56,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
9,3) $200 - $350,348.21,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
10,3) $200 - $350,260.45,1,0,Rural,0,Multichannel,No E-Mail,1,0,0.0,0,0.01
8,2) $100 - $200,143.52,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
6,4) $350 - $500,356.57,1,1,Surburban,0,Multichannel,Mens E-Mail,1,0,0.0,1,0.01
7,2) $100 - $200,159.18,0,1,Rural,0,Web,Mens E-Mail,1,0,0.0,1,0.01
7,4) $350 - $500,364.32,0,1,Rural,0,Phone,Mens E-Mail,1,0,0.0,1,0.01
6,4) $350 - $500,448.05,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.01
2,3) $200 - $350,255.5,1,0,Surburban,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.01
10,1) $0 - $100,93.54,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
7,3) $200 - $350,283.83,1,0,Rural,0,Phone,No E-Mail,1,0,0.0,0,0.01
1,3) $200 - $350,253.18,0,1,Surburban,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.01
9,3) $200 - $350,268.38,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
6,4) $350 - $500,363.79,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.01
1,3) $200 - $350,338.72,1,1,Urban,0,Phone,Mens E-Mail,1,0,0.0,1,0.01
1,3) $200 - $350,204.89,1,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
2,2) $100 - $200,118.43,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
3,1) $0 - $100,68.22,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
1,3) $200 - $350,339.99,1,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
7,2) $100 - $200,100.2,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
5,3) $200 - $350,265.0,0,1,Surburban,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.01
9,4) $350 - $500,356.24,0,1,Surburban,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.01
12,2) $100 - $200,197.3,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
7,4) $350 - $500,431.99,0,1,Urban,0,Multichannel,No E-Mail,1,0,0.0,0,0.01
10,1) $0 - $100,63.88,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
7,1) $0 - $100,34.11,1,0,Urban,0,Phone,No E-Mail,1,0,0.0,0,0.01
11,3) $200 - $350,228.24,0,1,Rural,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.01
4,4) $350 - $500,418.55,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
8,4) $350 - $500,357.09,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
9,4) $350 - $500,405.08,1,0,Surburban,0,Multichannel,Mens E-Mail,1,0,0.0,1,0.01
3,2) $100 - $200,168.61,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
2,1) $0 - $100,98.67,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.01
3,3) $200 - $350,277.31,1,1,Rural,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
2,2) $100 - $200,136.46,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.01
9,4) $350 - $500,432.19,0,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.01
9,2) $100 - $200,170.25,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
4,3) $200 - $350,212.31,1,0,Rural,0,Web,No E-Mail,0,0,0.0,0,0.01
3,1) $0 - $100,71.25,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
11,2) $100 - $200,113.63,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
9,3) $200 - $350,347.98,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
7,4) $350 - $500,404.25,1,1,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.01
11,3) $200 - $350,235.63,1,0,Rural,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
1,3) $200 - $350,294.87,1,0,Rural,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
5,2) $100 - $200,102.01,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
2,1) $0 - $100,91.44,0,1,Surburban,0,Phone,No E-Mail,1,0,0.0,0,0.01
9,4) $350 - $500,367.17,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
1,1) $0 - $100,64.42,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
2,4) $350 - $500,350.11,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
4,3) $200 - $350,326.34,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.01
10,1) $0 - $100,32.74,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
2,3) $200 - $350,301.39,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
4,4) $350 - $500,420.73,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
1,4) $350 - $500,467.57,1,0,Rural,0,Multichannel,No E-Mail,0,0,0.0,0,0.01
2,4) $350 - $500,494.44,0,1,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.01
9,2) $100 - $200,179.95,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.01
12,1) $0 - $100,46.21,1,0,Rural,0,Web,No E-Mail,0,0,0.0,0,0.01
9,1) $0 - $100,70.97,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
8,2) $100 - $200,159.4,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
2,4) $350 - $500,357.04,0,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.01
2,2) $100 - $200,129.11,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
9,3) $200 - $350,248.38,1,0,Urban,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.01
1,3) $200 - $350,231.76,1,1,Surburban,0,Phone,No E-Mail,1,0,0.0,0,0.01
2,2) $100 - $200,162.0,1,0,Rural,0,Web,Mens E-Mail,0,0,0.0,1,0.01
1,3) $200 - $350,320.14,1,0,Surburban,0,Multichannel,Mens E-Mail,1,0,0.0,1,0.01
1,2) $100 - $200,189.15,1,0,Rural,0,Web,No E-Mail,0,0,0.0,0,0.01
9,2) $100 - $200,100.37,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.01
3,2) $100 - $200,124.35,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
1,3) $200 - $350,259.43,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
4,4) $350 - $500,433.45,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
7,1) $0 - $100,99.63,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
6,4) $350 - $500,359.34,1,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.01
9,3) $200 - $350,331.22,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
1,3) $200 - $350,333.51,1,0,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.01
10,3) $200 - $350,317.49,1,1,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.01
6,3) $200 - $350,200.27,1,0,Urban,0,Phone,Mens E-Mail,1,0,0.0,1,0.01
1,3) $200 - $350,283.69,1,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
6,1) $0 - $100,52.35,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
3,4) $350 - $500,417.86,0,1,Surburban,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.01
4,2) $100 - $200,178.35,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
6,2) $100 - $200,105.72,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
10,2) $100 - $200,167.93,1,0,Rural,0,Web,Mens E-Mail,0,0,0.0,1,0.01
4,3) $200 - $350,291.46,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
4,4) $350 - $500,430.24,0,1,Rural,0,Web,Mens E-Mail,0,0,0.0,1,0.01
3,3) $200 - $350,302.43,1,1,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.01
7,3) $200 - $350,302.12,0,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.01
3,2) $100 - $200,163.96,0,1,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.01
6,4) $350 - $500,424.62,1,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.01
1,1) $0 - $100,36.27,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
11,2) $100 - $200,114.03,1,0,Surburban,0,Web,No E-Mail,1,0,0.0,0,0.01
2,3) $200 - $350,264.79,0,1,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.01
11,1) $0 - $100,29.99,1,0,Rural,0,Phone,Mens E-Mail,1,0,0.0,1,0.01
6,4) $350 - $500,423.47,1,0,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.01
4,3) $200 - $350,308.42,0,1,Rural,0,Web,No E-Mail,1,0,0.0,0,0.01
4,1) $0 - $100,69.35,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
4,4) $350 - $500,431.55,0,1,Surburban,0,Multichannel,No E-Mail,1,0,0.0,0,0.01
3,2) $100 - $200,182.65,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
8,1) $0 - $100,57.21,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
2,4) $350 - $500,413.34,1,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.01
10,1) $0 - $100,58.16,1,0,Surburban,0,Web,No E-Mail,1,0,0.0,0,0.01
6,1) $0 - $100,70.28,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
9,2) $100 - $200,180.05,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
2,4) $350 - $500,402.88,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
10,2) $100 - $200,192.8,0,1,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.01
10,3) $200 - $350,201.22,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
9,2) $100 - $200,182.81,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
10,3) $200 - $350,239.04,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
4,4) $350 - $500,494.75,1,1,Surburban,0,Phone,Mens E-Mail,1,0,0.0,1,0.01
9,3) $200 - $350,345.02,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
7,2) $100 - $200,104.32,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
2,2) $100 - $200,160.6,0,1,Rural,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
3,4) $350 - $500,382.14,1,1,Urban,0,Web,Mens E-Mail,1,0,0.0,1,0.01
11,3) $200 - $350,252.72,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
3,3) $200 - $350,253.74,0,1,Surburban,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.01
9,1) $0 - $100,72.73,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.01
7,3) $200 - $350,320.73,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
10,3) $200 - $350,229.69,1,0,Urban,0,Multichannel,No E-Mail,1,0,0.0,0,0.01
2,2) $100 - $200,100.29,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
4,2) $100 - $200,145.12,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
8,1) $0 - $100,83.88,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
10,3) $200 - $350,260.36,1,0,Surburban,0,Web,No E-Mail,1,0,0.0,0,0.01
1,3) $200 - $350,228.28,1,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.01
10,2) $100 - $200,196.47,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
10,2) $100 - $200,183.04,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
10,3) $200 - $350,310.4,0,1,Rural,0,Web,Mens E-Mail,0,0,0.0,1,0.01
10,2) $100 - $200,188.49,0,1,Surburban,0,Phone,No E-Mail,1,0,0.0,0,0.01
9,1) $0 - $100,81.9,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
11,3) $200 - $350,342.02,1,1,Rural,0,Web,Mens E-Mail,1,0,0.0,1,0.01
9,1) $0 - $100,99.12,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
3,3) $200 - $350,328.54,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
12,2) $100 - $200,171.43,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.01
1,1) $0 - $100,35.84,1,0,Rural,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
9,4) $350 - $500,382.07,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
7,1) $0 - $100,74.12,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
12,3) $200 - $350,297.91,1,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
3,4) $350 - $500,431.62,0,1,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.01
6,3) $200 - $350,302.37,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
4,1) $0 - $100,72.86,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
4,4) $350 - $500,418.8,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
10,3) $200 - $350,201.24,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
11,2) $100 - $200,173.92,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
7,1) $0 - $100,99.26,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
9,3) $200 - $350,264.72,0,1,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.01
1,3) $200 - $350,253.43,0,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.01
5,4) $350 - $500,463.12,1,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
11,2) $100 - $200,198.0,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
6,3) $200 - $350,303.11,1,1,Rural,0,Phone,No E-Mail,1,0,0.0,0,0.01
10,2) $100 - $200,108.03,0,1,Rural,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
1,3) $200 - $350,336.38,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
8,3) $200 - $350,315.49,1,0,Rural,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.01
5,1) $0 - $100,73.08,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
5,1) $0 - $100,60.65,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
2,2) $100 - $200,144.48,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
5,2) $100 - $200,197.48,1,0,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.01
2,3) $200 - $350,317.76,1,1,Rural,0,Web,No E-Mail,0,0,0.0,0,0.01
9,1) $0 - $100,73.78,0,1,Rural,0,Web,Mens E-Mail,0,0,0.0,1,0.01
1,3) $200 - $350,255.65,1,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
9,1) $0 - $100,86.75,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
3,3) $200 - $350,306.25,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
9,1) $0 - $100,47.83,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
10,2) $100 - $200,103.48,0,1,Rural,0,Web,No E-Mail,0,0,0.0,0,0.01
1,2) $100 - $200,199.7,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
1,4) $350 - $500,440.15,1,0,Surburban,0,Multichannel,No E-Mail,1,0,0.0,0,0.01
6,3) $200 - $350,297.51,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
8,2) $100 - $200,198.11,0,1,Rural,0,Web,Mens E-Mail,0,0,0.0,1,0.01
12,3) $200 - $350,334.04,0,1,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.01
9,3) $200 - $350,343.59,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
11,1) $0 - $100,29.99,1,0,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.01
8,3) $200 - $350,337.71,1,0,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.01
2,4) $350 - $500,370.97,1,0,Rural,0,Web,No E-Mail,1,0,0.0,0,0.01
1,3) $200 - $350,339.15,1,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
2,3) $200 - $350,201.6,1,0,Surburban,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.01
3,3) $200 - $350,235.07,1,0,Urban,0,Phone,Mens E-Mail,1,0,0.0,1,0.01
7,3) $200 - $350,224.45,1,0,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.01
1,2) $100 - $200,160.13,1,0,Urban,0,Phone,Mens E-Mail,1,0,0.0,1,0.01
11,3) $200 - $350,242.17,1,0,Rural,0,Multichannel,No E-Mail,0,0,0.0,0,0.01
12,1) $0 - $100,60.81,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
2,3) $200 - $350,287.11,1,0,Urban,0,Multichannel,Mens E-Mail,1,0,0.0,1,0.01
5,2) $100 - $200,147.61,1,0,Rural,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
1,4) $350 - $500,385.27,1,0,Urban,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.01
1,3) $200 - $350,285.69,1,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
11,1) $0 - $100,29.99,1,0,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.01
2,4) $350 - $500,443.56,1,0,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.01
2,4) $350 - $500,496.58,0,1,Urban,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.01
9,1) $0 - $100,82.03,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
9,1) $0 - $100,64.66,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
6,4) $350 - $500,382.3,0,1,Surburban,0,Web,Mens E-Mail,1,0,0.0,1,0.01
9,3) $200 - $350,266.73,0,1,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.01
5,2) $100 - $200,180.41,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
1,2) $100 - $200,160.38,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
1,3) $200 - $350,341.5,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
7,2) $100 - $200,129.1,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
3,3) $200 - $350,306.39,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
6,3) $200 - $350,259.62,0,1,Rural,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
4,3) $200 - $350,342.47,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
7,3) $200 - $350,225.02,0,1,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.01
10,3) $200 - $350,295.48,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
5,2) $100 - $200,199.5,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
6,3) $200 - $350,290.89,0,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.01
6,2) $100 - $200,171.0,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.01
3,4) $350 - $500,496.94,1,0,Surburban,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.01
10,1) $0 - $100,53.04,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
3,3) $200 - $350,285.42,1,1,Rural,0,Phone,No E-Mail,1,0,0.0,0,0.01
9,4) $350 - $500,358.11,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
6,3) $200 - $350,340.04,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
9,3) $200 - $350,200.29,1,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
8,3) $200 - $350,277.02,1,0,Urban,0,Phone,No E-Mail,1,0,0.0,0,0.01
3,3) $200 - $350,236.74,1,1,Rural,0,Phone,No E-Mail,1,0,0.0,0,0.01
1,1) $0 - $100,77.23,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
7,2) $100 - $200,106.47,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
5,4) $350 - $500,387.71,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
2,2) $100 - $200,100.53,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
5,2) $100 - $200,174.04,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.01
10,1) $0 - $100,60.6,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
1,3) $200 - $350,221.29,1,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
7,2) $100 - $200,188.74,1,0,Rural,0,Phone,No E-Mail,1,0,0.0,0,0.01
12,2) $100 - $200,100.21,1,0,Rural,0,Web,Mens E-Mail,0,0,0.0,1,0.01
9,3) $200 - $350,346.54,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
12,2) $100 - $200,198.7,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
4,2) $100 - $200,122.21,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
12,3) $200 - $350,203.27,1,1,Surburban,0,Multichannel,Mens E-Mail,1,0,0.0,1,0.01
1,4) $350 - $500,472.31,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
7,3) $200 - $350,295.49,1,0,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.01
2,3) $200 - $350,288.28,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
10,2) $100 - $200,136.61,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
6,4) $350 - $500,382.11,0,1,Surburban,0,Web,No E-Mail,1,0,0.0,0,0.01
4,4) $350 - $500,359.46,0,1,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.01
2,1) $0 - $100,69.49,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
9,3) $200 - $350,239.03,0,1,Urban,0,Phone,No E-Mail,1,0,0.0,0,0.01
9,4) $350 - $500,444.82,1,0,Urban,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.01
10,1) $0 - $100,41.19,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
9,1) $0 - $100,93.22,1,0,Urban,0,Phone,No E-Mail,1,0,0.0,0,0.01
7,3) $200 - $350,202.45,1,1,Surburban,0,Multichannel,Mens E-Mail,1,0,0.0,1,0.01
5,3) $200 - $350,269.75,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.01
2,4) $350 - $500,477.46,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
4,3) $200 - $350,238.89,1,1,Urban,0,Phone,No E-Mail,1,0,0.0,0,0.01
10,3) $200 - $350,339.52,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.01
1,1) $0 - $100,76.3,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
6,4) $350 - $500,419.96,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
6,4) $350 - $500,384.66,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
6,4) $350 - $500,431.44,1,0,Urban,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.01
7,4) $350 - $500,356.5,1,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.01
1,3) $200 - $350,256.58,1,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
2,4) $350 - $500,431.58,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
10,3) $200 - $350,260.08,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
2,2) $100 - $200,100.84,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
