recency,history_segment,history,mens,womens,zip_code,newbie,channel,segment,visit,conversion,spend,treatment,uplift_score
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,1,0,0.0,1,0.03865274201102318
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.03865274201102318
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.03865274201102318
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,1,0,0.0,0,0.03865274201102318
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,1,0.03865274201102318
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,1,0.03865274201102318
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.03865274201102318
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.03865274201102318
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.03865274201102318
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.03865274201102318
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,1,0.03865274201102318
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,1,0.03865274201102318
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,1,1,304.66,1,0.03865274201102318
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,1,0.03865274201102318
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.03865274201102318
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.03865274201102318
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,1,0.03865274201102318
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,1,0.03865274201102318
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,1,0.03865274201102318
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,1,0.03865274201102318
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.03865274201102318
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,1,0.03865274201102318
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.03865274201102318
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,1,0.03865274201102318
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,1,0.03865274201102318
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.03865274201102318
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,1,0.03865274201102318
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,1,0.03865274201102318
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,1,0.03865274201102318
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,1,0,0.0,0,0.03865274201102318
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.03865274201102318
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,1,0.03865274201102318
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,1,0.03865274201102318
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.03865274201102318
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.03865274201102318
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,1,0.03865274201102318
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.03865274201102318
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.03865274201102318
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,1,0.03865274201102318
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.03865274201102318
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.03865274201102318
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,1,0.03865274201102318
4,1) $0 - $100,31.19,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.03826912969211731
2,1) $0 - $100,33.13,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.0377370091041009
6,1) $0 - $100,30.55,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.03549141952818423
11,1) $0 - $100,36.0,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.035227994227994226
9,2) $100 - $200,196.92,0,1,Rural,0,Web,No E-Mail,0,0,0.0,0,0.030000000000000002
9,3) $200 - $350,298.54,1,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.03
10,3) $200 - $350,259.83,1,0,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.03
3,3) $200 - $350,268.9,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.03
11,4) $350 - $500,379.3,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0,1,0.03
9,2) $100 - $200,162.97,0,1,Rural,0,Web,Womens E-Mail,1,0,0.0,1,0.03
2,4) $350 - $500,496.72,1,0,Rural,0,Web,No E-Mail,0,0,0.0,0,0.03
1,2) $100 - $200,197.43,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.03
6,1) $0 - $100,84.35,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0,1,0.03
5,2) $100 - $200,181.89,0,1,Surburban,0,Web,No E-Mail,1,0,0.0,0,0.03
2,4) $350 - $500,477.46,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.03
6,3) $200 - $350,273.2,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.03
1,2) $100 - $200,102.01,1,0,Surburban,0,Web,No E-Mail,1,0,0.0,0,0.03
6,3) $200 - $350,249.55,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0,1,0.03
9,4) $350 - $500,417.22,0,1,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.03
1,2) $100 - $200,174.54,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.03
5,3) $200 - $350,265.6,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.03
3,3) $200 - $350,297.33,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0,1,0.03
1,1) $0 - $100,80.99,1,0,Rural,0,Phone,Womens E-Mail,0,0,0.0,1,0.03
12,2) $100 - $200,103.58,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.03
3,4) $350 - $500,437.68,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0,1,0.03
10,4) $350 - $500,458.95,1,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.03
5,4) $350 - $500,436.32,1,0,Surburban,0,Phone,No E-Mail,1,0,0.0,0,0.03
9,4) $350 - $500,445.59,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0,1,0.03
1,4) $350 - $500,425.41,0,1,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.03
1,2) $100 - $200,107.79,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.03
11,2) $100 - $200,165.36,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.03
5,3) $200 - $350,296.02,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.03
7,2) $100 - $200,133.6,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.03
11,1) $0 - $100,63.14,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.03
4,3) $200 - $350,300.24,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.03
12,4) $350 - $500,351.61,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.03
2,1) $0 - $100,50.39,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,1,0.03
5,1) $0 - $100,53.7,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0,1,0.03
7,2) $100 - $200,163.57,1,0,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.03
12,1) $0 - $100,59.26,0,1,Rural,0,Phone,No E-Mail,1,0,0.0,0,0.03
1,1) $0 - $100,96.38,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.03
2,4) $350 - $500,468.48,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.03
1,4) $350 - $500,362.75,0,1,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.03
10,2) $100 - $200,134.82,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.03
3,1) $0 - $100,71.41,0,1,Surburban,0,Web,No E-Mail,1,0,0.0,0,0.03
8,4) $350 - $500,495.39,0,1,Surburban,0,Multichannel,Womens E-Mail,0,0,0.0,1,0.03
2,2) $100 - $200,183.92,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.03
2,1) $0 - $100,84.45,1,0,Urban,0,Web,Womens E-Mail,1,0,0.0,1,0.03
10,1) $0 - $100,57.49,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0,1,0.03
11,4) $350 - $500,367.79,1,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.03
12,3) $200 - $350,268.52,1,0,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.03
2,1) $0 - $100,58.93,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0,1,0.03
11,4) $350 - $500,365.87,1,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.03
6,4) $350 - $500,401.56,1,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.03
11,3) $200 - $350,287.27,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0,1,0.03
7,3) $200 - $350,269.28,1,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.03
6,2) $100 - $200,198.39,0,1,Rural,0,Web,No E-Mail,0,0,0.0,0,0.03
4,4) $350 - $500,379.86,1,1,Rural,0,Multichannel,No E-Mail,0,0,0.0,0,0.03
8,1) $0 - $100,34.77,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0,1,0.03
5,3) $200 - $350,230.3,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,1,0.03
10,4) $350 - $500,399.41,0,1,Urban,0,Multichannel,Womens E-Mail,0,0,0.0,1,0.03
9,4) $350 - $500,362.95,1,1,Surburban,0,Multichannel,Womens E-Mail,1,0,0.0,1,0.03
7,4) $350 - $500,436.61,1,1,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.03
10,3) $200 - $350,268.09,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0,1,0.03
1,1) $0 - $100,38.96,1,0,Surburban,0,Phone,Womens E-Mail,1,0,0.0,1,0.03
10,1) $0 - $100,92.23,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0,1,0.03
10,1) $0 - $100,93.37,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.03
9,4) $350 - $500,380.41,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0,1,0.03
1,4) $350 - $500,486.64,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0,1,0.03
3,1) $0 - $100,54.13,0,1,Rural,0,Web,Womens E-Mail,0,0,0.0,1,0.03
10,1) $0 - $100,76.24,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.03
8,4) $350 - $500,370.56,0,1,Urban,0,Web,No E-Mail,1,0,0.0,0,0.03
5,3) $200 - $350,287.26,1,0,Rural,0,Web,Womens E-Mail,1,0,0.0,1,0.03
10,1) $0 - $100,32.74,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.03
6,1) $0 - $100,81.38,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0,1,0.03
12,3) $200 - $350,258.39,1,1,Urban,0,Phone,Womens E-Mail,1,0,0.0,1,0.03
9,4) $350 - $500,378.89,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.03
10,3) $200 - $350,279.54,1,0,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.03
5,1) $0 - $100,57.37,0,1,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.03
5,2) $100 - $200,191.86,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0,1,0.03
3,3) $200 - $350,245.18,1,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,1,0.03
7,1) $0 - $100,36.07,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0,1,0.03
5,2) $100 - $200,183.03,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0,1,0.03
8,1) $0 - $100,31.5,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,1,0.03
6,2) $100 - $200,110.26,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.03
2,4) $350 - $500,436.72,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.03
10,1) $0 - $100,47.24,0,1,Rural,0,Web,No E-Mail,0,0,0.0,0,0.03
2,1) $0 - $100,85.04,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0,1,0.03
1,1) $0 - $100,37.16,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.03
10,4) $350 - $500,368.27,1,1,Urban,0,Multichannel,Womens E-Mail,0,0,0.0,1,0.03
8,4) $350 - $500,371.41,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0,1,0.03
1,4) $350 - $500,497.34,1,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.03
10,4) $350 - $500,362.62,0,1,Rural,0,Multichannel,Womens E-Mail,0,0,0.0,1,0.03
9,2) $100 - $200,107.92,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.03
12,4) $350 - $500,435.06,0,1,Rural,0,Web,No E-Mail,0,0,0.0,0,0.03
9,1) $0 - $100,78.42,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.03
10,4) $350 - $500,400.72,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.03
4,3) $200 - $350,300.15,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.03
2,4) $350 - $500,482.45,0,1,Surburban,0,Web,No E-Mail,1,0,0.0,0,0.03
11,3) $200 - $350,257.03,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.03
2,4) $350 - $500,468.98,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0,1,0.03
6,1) $0 - $100,51.65,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.03
9,1) $0 - $100,32.71,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0,1,0.03
1,1) $0 - $100,89.45,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,1,0.03
10,2) $100 - $200,106.43,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.03
1,1) $0 - $100,39.89,1,0,Surburban,0,Phone,No E-Mail,1,0,0.0,0,0.03
11,2) $100 - $200,149.34,0,1,Rural,0,Web,Womens E-Mail,0,0,0.0,1,0.03
6,1) $0 - $100,41.13,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0,1,0.03
1,3) $200 - $350,234.36,1,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.03
1,2) $100 - $200,178.95,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0,1,0.03
4,1) $0 - $100,55.76,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.03
6,4) $350 - $500,364.71,1,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.03
5,4) $350 - $500,495.9,0,1,Rural,0,Multichannel,No E-Mail,0,0,0.0,0,0.03
11,2) $100 - $200,131.66,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.0,1,0.03
7,3) $200 - $350,273.52,1,1,Urban,0,Phone,Womens E-Mail,0,0,0.0,1,0.03
1,3) $200 - $350,209.13,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,1,0.03
1,4) $350 - $500,432.43,0,1,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.03
4,4) $350 - $500,423.36,1,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.03
11,2) $100 - $200,147.71,0,1,Rural,0,Web,No E-Mail,1,0,0.0,0,0.03
10,3) $200 - $350,254.49,1,0,Rural,0,Phone,Womens E-Mail,1,0,0.0,1,0.03
1,1) $0 - $100,51.81,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.03
2,3) $200 - $350,249.23,1,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.03
11,2) $100 - $200,128.85,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.0,1,0.03
10,3) $200 - $350,202.61,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0,1,0.03
10,1) $0 - $100,36.22,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.03
4,2) $100 - $200,173.35,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,1,0.03
8,3) $200 - $350,290.67,1,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.03
3,1) $0 - $100,52.19,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.03
3,2) $100 - $200,141.65,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.03
3,3) $200 - $350,274.89,1,1,Surburban,0,Phone,Womens E-Mail,1,0,0.0,1,0.03
7,1) $0 - $100,73.94,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.03
6,2) $100 - $200,108.98,1,0,Rural,0,Web,No E-Mail,0,0,0.0,0,0.03
10,3) $200 - $350,228.92,1,0,Rural,0,Phone,Womens E-Mail,1,0,0.0,1,0.03
4,1) $0 - $100,83.73,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0,1,0.03
1,3) $200 - $350,203.64,1,1,Rural,0,Multichannel,Womens E-Mail,1,0,0.0,1,0.03
5,1) $0 - $100,52.26,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.03
2,4) $350 - $500,482.73,1,0,Urban,0,Multichannel,Womens E-Mail,1,0,0.0,1,0.03
10,3) $200 - $350,243.47,1,0,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.03
1,4) $350 - $500,363.46,0,1,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.03
9,2) $100 - $200,106.32,0,1,Rural,0,Web,No E-Mail,0,0,0.0,0,0.03
1,4) $350 - $500,429.95,1,1,Surburban,0,Phone,No E-Mail,1,0,0.0,0,0.03
11,4) $350 - $500,435.67,0,1,Urban,0,Phone,Womens E-Mail,1,0,0.0,1,0.03
3,4) $350 - $500,362.03,1,1,Rural,0,Phone,No E-Mail,1,0,0.0,0,0.03
10,2) $100 - $200,166.63,0,1,Rural,0,Web,No E-Mail,1,0,0.0,0,0.03
10,1) $0 - $100,76.34,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.03
10,3) $200 - $350,291.71,1,1,Surburban,0,Web,No E-Mail,1,0,0.0,0,0.03
10,2) $100 - $200,136.0,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.0,1,0.03
1,4) $350 - $500,480.47,0,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.03
7,4) $350 - $500,434.45,0,1,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.03
6,2) $100 - $200,142.57,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.03
6,1) $0 - $100,71.48,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0,1,0.03
4,3) $200 - $350,291.46,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.03
12,1) $0 - $100,57.67,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.03
11,4) $350 - $500,350.35,1,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.03
11,3) $200 - $350,283.36,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0,1,0.03
6,4) $350 - $500,431.61,1,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.03
1,4) $350 - $500,491.54,0,1,Rural,0,Multichannel,No E-Mail,0,0,0.0,0,0.03
8,2) $100 - $200,138.83,1,0,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.03
1,4) $350 - $500,480.84,0,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.03
12,1) $0 - $100,62.79,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.03
3,3) $200 - $350,323.29,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.03
11,1) $0 - $100,51.34,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0,1,0.03
8,3) $200 - $350,255.47,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.03
2,3) $200 - $350,287.07,1,1,Urban,0,Phone,No E-Mail,1,0,0.0,0,0.03
3,1) $0 - $100,53.28,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.03
1,4) $350 - $500,426.49,0,1,Urban,0,Multichannel,Womens E-Mail,0,0,0.0,1,0.03
1,4) $350 - $500,400.39,0,1,Rural,0,Multichannel,No E-Mail,0,0,0.0,0,0.03
1,4) $350 - $500,392.66,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.03
9,4) $350 - $500,352.48,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0,1,0.03
1,4) $350 - $500,424.84,0,1,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.03
9,4) $350 - $500,352.65,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0,1,0.03
11,3) $200 - $350,267.27,0,1,Surburban,0,Multichannel,Womens E-Mail,0,0,0.0,1,0.03
8,2) $100 - $200,181.96,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.03
10,2) $100 - $200,165.8,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.03
5,4) $350 - $500,372.44,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0,1,0.03
1,3) $200 - $350,238.74,1,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.03
2,3) $200 - $350,286.1,1,0,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.03
3,3) $200 - $350,208.17,0,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.03
5,2) $100 - $200,183.8,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.03
11,3) $200 - $350,267.1,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0,1,0.03
10,3) $200 - $350,265.77,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.03
5,1) $0 - $100,52.83,0,1,Rural,0,Phone,Womens E-Mail,0,0,0.0,1,0.03
6,1) $0 - $100,72.13,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.03
12,4) $350 - $500,447.76,0,1,Rural,0,Web,No E-Mail,0,0,0.0,0,0.03
10,3) $200 - $350,249.63,1,0,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.03
10,2) $100 - $200,153.89,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0,1,0.03
1,1) $0 - $100,83.12,1,0,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.03
10,3) $200 - $350,256.89,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.03
9,4) $350 - $500,352.42,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.03
1,3) $200 - $350,288.51,1,1,Urban,0,Phone,No E-Mail,1,0,0.0,0,0.03
9,1) $0 - $100,88.46,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.03
3,4) $350 - $500,444.33,1,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.03
8,3) $200 - $350,286.11,0,1,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.03
10,1) $0 - $100,32.08,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0,1,0.028040314153773553
5,1) $0 - $100,30.18,0,1,Rural,0,Web,No E-Mail,0,0,0.0,0,0.024
5,1) $0 - $100,29.99,0,1,Rural,0,Web,Womens E-Mail,0,0,0.0,1,0.024
5,1) $0 - $100,29.99,0,1,Rural,0,Web,No E-Mail,0,0,0.0,0,0.024
5,1) $0 - $100,29.99,0,1,Rural,0,Web,No E-Mail,0,0,0.0,0,0.024
5,1) $0 - $100,29.99,0,1,Rural,0,Web,No E-Mail,0,0,0.0,0,0.024
5,1) $0 - $100,29.99,0,1,Rural,0,Web,Womens E-Mail,1,0,0.0,1,0.024
11,1) $0 - $100,36.91,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.021219336219336218
11,1) $0 - $100,36.81,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.021219336219336218
1,3) $200 - $350,253.23,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.020000000000000004
2,2) $100 - $200,133.63,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.02
11,4) $350 - $500,421.51,0,1,Rural,0,Web,Womens E-Mail,1,0,0.0,1,0.02
10,3) $200 - $350,257.19,1,0,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.02
2,2) $100 - $200,137.33,1,0,Surburban,0,Web,Womens E-Mail,1,0,0.0,1,0.02
1,3) $200 - $350,288.73,1,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.02
3,2) $100 - $200,157.12,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.02
3,2) $100 - $200,157.13,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,1,0.02
3,1) $0 - $100,49.78,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.02
1,4) $350 - $500,429.5,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.02
4,1) $0 - $100,59.04,1,0,Surburban,0,Web,No E-Mail,1,0,0.0,0,0.02
1,4) $350 - $500,483.92,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.02
4,3) $200 - $350,309.04,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0,1,0.02
12,4) $350 - $500,482.86,1,1,Surburban,0,Multichannel,Womens E-Mail,1,0,0.0,1,0.02
1,4) $350 - $500,480.21,0,1,Surburban,0,Multichannel,Womens E-Mail,0,0,0.0,1,0.02
10,3) $200 - $350,298.65,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0,1,0.02
12,2) $100 - $200,158.24,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.02
12,4) $350 - $500,455.03,0,1,Urban,0,Multichannel,Womens E-Mail,0,0,0.0,1,0.02
4,1) $0 - $100,78.78,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.02
12,3) $200 - $350,230.83,0,1,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.02
1,3) $200 - $350,336.72,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0,1,0.02
2,4) $350 - $500,446.6,1,1,Surburban,0,Web,Womens E-Mail,1,0,0.0,1,0.02
10,1) $0 - $100,76.38,0,1,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.02
