recency,history,zip_code,channel,newbie,uplift_score
10,32.74,Urban,Web,0,0.03
5,183.03,Surburban,Web,0,0.03
1,209.13,Surburban,Phone,0,0.03
4,55.76,Urban,Web,0,0.03
6,364.71,Surburban,Multichannel,0,0.03
10,400.72,Urban,Web,0,0.03
1,76.58,Urban,Phone,1,0.03
9,395.2,Rural,Multichannel,1,0.03
4,300.15,Urban,Web,0,0.03
2,482.45,Surburban,Web,0,0.03
11,257.03,Surburban,Web,0,0.03
2,51.14,Surburban,Web,1,0.03
3,605.37,Urban,Web,1,0.03
6,110.26,Surburban,Web,0,0.03
9,107.92,Urban,Web,0,0.03
3,505.09,Surburban,Phone,1,0.03
10,47.24,Rural,Web,0,0.03
2,85.04,Urban,Web,0,0.03
9,60.25,Surburban,Web,1,0.03
1,89.45,Surburban,Phone,0,0.03
4,177.54,Surburban,Web,1,0.03
10,368.27,Urban,Multichannel,0,0.03
8,371.41,Urban,Web,0,0.03
2,502.5,Urban,Web,1,0.03
2,515.1,Urban,Multichannel,1,0.03
1,497.34,Surburban,Multichannel,0,0.03
2,505.96,Rural,Multichannel,1,0.03
10,362.62,Rural,Multichannel,0,0.03
2,436.72,Urban,Phone,0,0.03
2,1611.6,Rural,Multichannel,1,0.03
2,287.07,Urban,Phone,0,0.03
1,511.15,Urban,Web,1,0.03
8,286.11,Urban,Multichannel,0,0.03
8,181.96,Surburban,Web,0,0.03
10,165.8,Urban,Phone,0,0.03
1,904.58,Surburban,Phone,1,0.03
12,62.79,Urban,Web,0,0.03
3,323.29,Urban,Phone,0,0.03
2,542.94,Urban,Phone,1,0.03
4,50.23,Surburban,Web,1,0.03
9,111.31,Rural,Web,1,0.03
3,141.65,Urban,Phone,0,0.03
4,141.22,Surburban,Web,1,0.03
10,136.0,Surburban,Web,0,0.03
3,595.47,Urban,Web,1,0.03
1,275.64,Urban,Web,1,0.03
3,719.56,Urban,Multichannel,1,0.03
1,774.65,Urban,Multichannel,1,0.03
7,106.38,Rural,Web,1,0.03
1,228.08,Rural,Web,1,0.03
4,141.12,Rural,Phone,1,0.03
6,71.48,Urban,Phone,0,0.03
4,291.46,Surburban,Web,0,0.03
12,57.67,Surburban,Phone,0,0.03
8,581.3,Rural,Phone,1,0.03
2,851.45,Rural,Web,1,0.03
6,401.75,Rural,Multichannel,1,0.03
2,49.23,Surburban,Phone,1,0.03
12,447.76,Rural,Web,0,0.03
6,50.04,Surburban,Web,1,0.03
9,352.48,Urban,Phone,0,0.03
7,142.71,Urban,Phone,1,0.03
1,424.84,Urban,Multichannel,0,0.03
9,352.65,Surburban,Web,0,0.03
3,444.33,Urban,Phone,0,0.03
1,49.5,Surburban,Web,1,0.03
9,372.62,Surburban,Multichannel,1,0.03
8,255.47,Urban,Phone,0,0.03
8,1332.97,Rural,Multichannel,1,0.03
11,267.1,Urban,Phone,0,0.03
5,183.8,Surburban,Web,0,0.03
10,153.89,Urban,Phone,0,0.03
5,372.44,Surburban,Web,0,0.03
1,238.74,Urban,Web,0,0.03
2,286.1,Surburban,Multichannel,0,0.03
3,38.11,Surburban,Web,1,0.03
4,1054.97,Urban,Web,1,0.03
1,649.06,Surburban,Phone,1,0.03
3,208.17,Surburban,Multichannel,0,0.03
10,156.04,Urban,Phone,1,0.03
11,51.34,Surburban,Web,0,0.03
1,1232.93,Surburban,Multichannel,1,0.03
6,142.57,Urban,Phone,0,0.03
2,203.84,Urban,Web,1,0.03
2,584.09,Surburban,Web,1,0.03
3,794.43,Urban,Web,1,0.03
1,203.64,Rural,Multichannel,0,0.03
2,502.87,Urban,Multichannel,1,0.03
5,52.26,Surburban,Web,0,0.03
2,482.73,Urban,Multichannel,0,0.03
10,243.47,Rural,Phone,0,0.03
6,925.06,Surburban,Multichannel,1,0.03
10,254.49,Rural,Phone,0,0.03
1,51.81,Surburban,Phone,0,0.03
11,350.35,Surburban,Web,0,0.03
11,128.85,Surburban,Web,0,0.03
6,110.58,Surburban,Web,1,0.03
11,435.67,Urban,Phone,0,0.03
3,362.03,Rural,Phone,0,0.03
4,818.93,Rural,Multichannel,1,0.03
10,36.22,Surburban,Web,0,0.03
4,173.35,Surburban,Phone,0,0.03
12,545.31,Surburban,Phone,1,0.03
3,1304.57,Urban,Phone,1,0.03
8,290.67,Surburban,Web,0,0.03
3,52.19,Surburban,Web,0,0.03
6,110.81,Rural,Web,1,0.03
2,249.23,Surburban,Phone,0,0.03
6,92.57,Urban,Web,1,0.03
11,283.36,Urban,Phone,0,0.03
6,431.61,Surburban,Phone,0,0.03
8,88.31,Urban,Phone,1,0.03
1,363.46,Urban,Multichannel,0,0.03
9,106.32,Rural,Web,0,0.03
10,160.89,Rural,Phone,1,0.03
1,429.95,Surburban,Phone,0,0.03
1,774.35,Urban,Phone,1,0.03
1,480.84,Surburban,Multichannel,0,0.03
6,374.11,Surburban,Multichannel,1,0.03
8,155.75,Urban,Phone,1,0.03
7,434.45,Urban,Multichannel,0,0.03
1,70.57,Surburban,Phone,1,0.03
10,166.63,Rural,Web,0,0.03
10,76.34,Urban,Phone,0,0.03
10,291.71,Surburban,Web,0,0.03
7,615.53,Urban,Multichannel,1,0.03
4,112.26,Rural,Web,1,0.03
2,847.87,Urban,Web,1,0.03
3,274.89,Surburban,Phone,0,0.03
1,1214.36,Surburban,Multichannel,1,0.03
7,73.94,Urban,Phone,0,0.03
6,108.98,Rural,Web,0,0.03
10,228.92,Rural,Phone,0,0.03
1,480.47,Surburban,Multichannel,0,0.03
1,828.72,Urban,Web,1,0.03
9,94.0,Urban,Phone,1,0.03
1,197.43,Surburban,Web,0,0.03
2,512.36,Urban,Web,1,0.03
6,84.35,Urban,Phone,0,0.03
7,84.2,Urban,Web,1,0.03
5,181.89,Surburban,Web,0,0.03
5,436.32,Surburban,Phone,0,0.03
9,445.59,Surburban,Phone,0,0.03
1,425.41,Urban,Multichannel,0,0.03
1,537.6,Urban,Phone,1,0.03
6,540.41,Rural,Phone,1,0.03
6,273.2,Urban,Web,0,0.03
10,432.96,Rural,Multichannel,1,0.03
2,511.85,Urban,Web,1,0.03
6,249.55,Urban,Phone,0,0.03
1,1515.42,Surburban,Web,1,0.03
9,417.22,Urban,Multichannel,0,0.03
12,516.89,Urban,Web,1,0.03
12,717.0,Surburban,Multichannel,1,0.03
9,298.54,Urban,Phone,0,0.03
4,523.86,Surburban,Web,1,0.03
4,141.68,Surburban,Web,1,0.03
3,563.17,Surburban,Web,1,0.03
3,297.33,Urban,Phone,0,0.03
1,128.0,Surburban,Phone,1,0.03
1,102.01,Surburban,Web,0,0.03
1,78.51,Urban,Web,1,0.03
7,163.57,Rural,Phone,0,0.03
5,554.28,Rural,Phone,1,0.03
12,59.26,Rural,Phone,0,0.03
5,376.21,Surburban,Web,1,0.03
10,562.92,Rural,Phone,1,0.03
1,710.04,Surburban,Phone,1,0.03
2,31.49,Surburban,Phone,1,0.03
10,616.1,Urban,Web,1,0.03
4,354.62,Rural,Multichannel,1,0.03
1,107.79,Surburban,Web,0,0.03
6,43.55,Surburban,Web,1,0.03
10,531.37,Surburban,Phone,1,0.03
1,65.93,Rural,Web,1,0.03
11,149.29,Surburban,Web,1,0.03
5,265.6,Surburban,Web,0,0.03
6,127.94,Surburban,Web,1,0.03
5,296.02,Urban,Phone,0,0.03
7,133.6,Surburban,Web,0,0.03
3,681.57,Rural,Web,1,0.03
7,531.45,Surburban,Phone,1,0.03
1,80.99,Rural,Phone,0,0.03
12,103.58,Urban,Web,0,0.03
3,437.68,Urban,Web,0,0.03
5,137.32,Surburban,Web,1,0.03
7,435.73,Urban,Web,1,0.03
1,174.54,Surburban,Web,0,0.03
1,508.74,Urban,Multichannel,1,0.03
10,267.99,Surburban,Multichannel,1,0.03
1,1463.89,Surburban,Multichannel,1,0.03
3,53.28,Urban,Phone,0,0.03
3,533.99,Rural,Multichannel,1,0.03
1,426.49,Urban,Multichannel,0,0.03
12,245.92,Urban,Phone,1,0.03
1,400.39,Rural,Multichannel,0,0.03
1,263.19,Surburban,Phone,1,0.03
1,392.66,Urban,Web,0,0.03
1,491.54,Rural,Multichannel,0,0.03
2,472.47,Surburban,Web,1,0.03
7,108.3,Rural,Web,1,0.03
1,605.95,Rural,Web,1,0.03
5,373.11,Surburban,Phone,1,0.03
11,267.27,Surburban,Multichannel,0,0.03
2,537.77,Urban,Web,1,0.03
9,352.42,Urban,Phone,0,0.03
1,288.51,Urban,Phone,0,0.03
9,88.46,Urban,Phone,0,0.03
7,544.63,Urban,Phone,1,0.03
1,1043.42,Urban,Web,1,0.03
2,607.65,Urban,Phone,1,0.03
10,265.77,Urban,Web,0,0.03
10,249.63,Rural,Phone,0,0.03
8,138.83,Rural,Phone,0,0.03
2,560.66,Surburban,Web,1,0.03
7,620.05,Urban,Web,1,0.03
3,268.9,Surburban,Phone,0,0.03
11,379.3,Urban,Web,0,0.03
2,78.65,Urban,Phone,1,0.03
9,162.97,Rural,Web,0,0.03
2,496.72,Rural,Web,0,0.03
6,916.55,Surburban,Phone,1,0.03
3,719.4,Urban,Multichannel,1,0.03
5,265.55,Surburban,Phone,1,0.03
8,532.29,Surburban,Phone,1,0.03
9,34.8,Urban,Phone,1,0.03
1,1216.0,Surburban,Multichannel,1,0.03
10,256.89,Surburban,Web,0,0.03
4,890.07,Urban,Web,1,0.03
10,264.25,Rural,Phone,1,0.03
2,477.46,Urban,Web,0,0.03
12,530.55,Surburban,Phone,1,0.03
1,751.8,Rural,Multichannel,1,0.03
9,1380.72,Surburban,Multichannel,1,0.03
10,33.91,Urban,Web,1,0.03
1,1514.04,Surburban,Web,1,0.03
10,259.83,Rural,Phone,0,0.03
1,466.9,Surburban,Web,1,0.03
2,553.47,Urban,Web,1,0.03
5,52.83,Rural,Phone,0,0.03
1,83.12,Rural,Phone,0,0.03
10,76.24,Urban,Phone,0,0.03
8,370.56,Urban,Web,0,0.03
5,287.26,Rural,Web,0,0.03
2,1918.79,Surburban,Multichannel,1,0.03
5,230.3,Surburban,Phone,0,0.03
4,371.5,Rural,Phone,1,0.03
7,257.45,Surburban,Web,1,0.03
1,526.35,Rural,Multichannel,1,0.03
2,501.27,Urban,Web,1,0.03
5,1116.61,Urban,Multichannel,1,0.03
10,399.41,Urban,Multichannel,0,0.03
10,57.49,Urban,Phone,0,0.03
7,84.49,Urban,Web,1,0.03
3,260.11,Urban,Phone,1,0.03
4,940.5,Surburban,Web,1,0.03
1,938.37,Surburban,Phone,1,0.03
1,38.96,Surburban,Phone,0,0.03
1,831.66,Urban,Web,1,0.03
9,34.56,Rural,Web,1,0.03
12,268.52,Surburban,Multichannel,0,0.03
2,58.93,Surburban,Web,0,0.03
7,287.09,Urban,Phone,1,0.03
6,523.84,Surburban,Web,1,0.03
11,365.87,Surburban,Phone,0,0.03
6,401.56,Surburban,Multichannel,0,0.03
4,953.57,Surburban,Multichannel,1,0.03
6,72.13,Urban,Phone,0,0.03
10,398.11,Urban,Phone,1,0.03
1,187.31,Rural,Phone,1,0.03
12,40.74,Rural,Web,1,0.03
2,721.66,Surburban,Web,1,0.03
3,1021.7,Rural,Multichannel,1,0.03
9,362.95,Surburban,Multichannel,0,0.03
1,832.86,Urban,Web,1,0.03
7,436.61,Urban,Multichannel,0,0.03
9,901.05,Surburban,Multichannel,1,0.03
10,268.09,Urban,Phone,0,0.03
4,731.16,Surburban,Multichannel,1,0.03
4,379.86,Rural,Multichannel,0,0.03
5,57.37,Rural,Phone,0,0.03
2,376.61,Surburban,Web,1,0.03
10,92.23,Urban,Phone,0,0.03
10,93.37,Urban,Phone,0,0.03
9,380.41,Urban,Web,0,0.03
1,648.38,Rural,Multichannel,1,0.03
7,94.35,Urban,Phone,1,0.03
5,297.48,Urban,Phone,1,0.03
2,512.36,Urban,Web,1,0.03
2,400.48,Urban,Multichannel,1,0.03
6,137.81,Surburban,Web,1,0.03
7,269.28,Urban,Phone,0,0.03
6,198.39,Rural,Web,0,0.03
10,279.54,Urban,Multichannel,0,0.03
1,815.13,Urban,Multichannel,1,0.03
3,745.25,Surburban,Multichannel,1,0.03
2,612.78,Urban,Phone,1,0.03
3,178.07,Surburban,Web,1,0.03
1,629.31,Urban,Phone,1,0.03
1,96.38,Urban,Web,0,0.03
2,538.93,Surburban,Phone,1,0.03
11,165.36,Urban,Phone,0,0.03
1,938.41,Surburban,Phone,1,0.03
3,910.08,Surburban,Multichannel,1,0.03
3,625.37,Surburban,Phone,1,0.03
12,217.25,Urban,Multichannel,1,0.03
10,269.44,Surburban,Multichannel,1,0.03
9,531.08,Urban,Web,1,0.03
4,78.64,Surburban,Phone,1,0.03
11,63.14,Urban,Web,0,0.03
1,1316.78,Urban,Phone,1,0.03
7,917.01,Surburban,Phone,1,0.03
4,300.24,Urban,Web,0,0.03
12,351.61,Surburban,Web,0,0.03
9,377.1,Rural,Web,1,0.03
6,1250.95,Surburban,Phone,1,0.03
10,458.95,Surburban,Phone,0,0.03
7,137.43,Surburban,Web,1,0.03
9,78.58,Surburban,Phone,1,0.03
1,362.75,Urban,Multichannel,0,0.03
11,287.27,Urban,Phone,0,0.03
2,1024.89,Surburban,Web,1,0.03
2,468.48,Surburban,Web,0,0.03
2,219.81,Urban,Web,1,0.03
4,991.1,Rural,Web,1,0.03
1,504.43,Urban,Web,1,0.03
8,34.77,Surburban,Web,0,0.03
5,1028.35,Rural,Web,1,0.03
3,605.8,Urban,Web,1,0.03
10,134.82,Surburban,Web,0,0.03
3,71.41,Surburban,Web,0,0.03
6,1151.24,Urban,Multichannel,1,0.03
8,60.25,Surburban,Web,1,0.03
2,183.92,Urban,Phone,0,0.03
2,84.45,Urban,Web,0,0.03
2,184.02,Rural,Phone,1,0.03
1,628.28,Urban,Phone,1,0.03
2,727.7,Urban,Multichannel,1,0.03
3,931.72,Surburban,Multichannel,1,0.03
2,50.39,Surburban,Phone,0,0.03
5,53.7,Urban,Web,0,0.03
5,152.58,Urban,Phone,1,0.03
3,502.62,Surburban,Web,1,0.03
7,740.78,Rural,Multichannel,1,0.03
11,367.79,Surburban,Phone,0,0.03
5,49.27,Surburban,Phone,1,0.03
8,495.39,Surburban,Multichannel,0,0.03
10,32.08,Urban,Web,0,0.028040314153773553
5,30.18,Rural,Web,0,0.024
5,29.99,Rural,Web,0,0.024
5,29.99,Rural,Web,0,0.024
5,29.99,Rural,Web,0,0.024
5,29.99,Rural,Web,0,0.024
5,29.99,Rural,Web,0,0.024
12,30.98,Surburban,Web,1,0.023744880119880126
11,36.91,Urban,Web,0,0.021219336219336218
11,36.81,Urban,Web,0,0.021219336219336218
1,253.23,Urban,Phone,0,0.020000000000000004
7,372.58,Surburban,Multichannel,1,0.020000000000000004
9,62.56,Urban,Web,1,0.02
3,297.27,Urban,Phone,1,0.02
3,70.57,Surburban,Web,1,0.02
2,651.15,Rural,Web,1,0.02
3,267.45,Surburban,Multichannel,0,0.02
3,297.43,Urban,Multichannel,1,0.02
12,453.51,Urban,Multichannel,0,0.02
11,256.69,Urban,Phone,1,0.02
1,728.89,Urban,Phone,1,0.02
8,263.28,Urban,Phone,0,0.02
2,381.14,Surburban,Web,0,0.02
6,443.38,Surburban,Multichannel,1,0.02
2,645.49,Urban,Web,1,0.02
1,486.88,Surburban,Phone,0,0.02
10,204.59,Urban,Phone,0,0.02
1,633.25,Urban,Phone,1,0.02
1,101.9,Urban,Web,1,0.02
11,47.26,Urban,Web,1,0.02
2,138.84,Rural,Phone,0,0.02
7,185.01,Urban,Web,1,0.02
2,628.78,Urban,Phone,1,0.02
3,160.08,Surburban,Phone,0,0.02
9,555.4,Urban,Web,1,0.02
9,53.63,Urban,Phone,0,0.02
3,50.22,Surburban,Web,1,0.02
12,197.3,Surburban,Web,0,0.02
3,332.51,Urban,Multichannel,1,0.02
8,537.58,Urban,Multichannel,1,0.02
3,69.64,Surburban,Web,1,0.02
7,101.3,Rural,Web,1,0.02
1,40.47,Surburban,Web,1,0.02
5,711.87,Surburban,Multichannel,1,0.02
5,1443.45,Surburban,Phone,1,0.02
8,467.29,Urban,Multichannel,0,0.02
3,957.96,Surburban,Phone,1,0.02
1,219.73,Surburban,Multichannel,0,0.02
3,566.59,Rural,Web,1,0.02
2,370.37,Surburban,Web,0,0.02
6,975.5,Surburban,Phone,1,0.02
11,423.36,Surburban,Phone,0,0.02
8,176.04,Surburban,Web,1,0.02
2,36.96,Urban,Web,1,0.02
7,525.08,Rural,Multichannel,1,0.02
1,143.69,Rural,Phone,1,0.02
2,436.97,Surburban,Phone,0,0.02
1,673.05,Urban,Multichannel,1,0.02
4,294.11,Urban,Web,0,0.02
3,452.64,Urban,Multichannel,0,0.02
2,36.93,Surburban,Web,0,0.02
6,405.76,Urban,Multichannel,0,0.02
10,287.49,Rural,Phone,1,0.02
6,184.98,Surburban,Phone,0,0.02
10,369.69,Urban,Multichannel,1,0.02
2,709.44,Surburban,Multichannel,1,0.02
4,126.96,Rural,Phone,1,0.02
1,1524.15,Rural,Web,1,0.02
2,153.94,Urban,Phone,0,0.02
11,36.34,Surburban,Web,0,0.02
3,553.59,Rural,Web,1,0.02
10,211.17,Rural,Multichannel,1,0.02
1,522.42,Rural,Multichannel,1,0.02
7,186.77,Surburban,Web,0,0.02
6,169.5,Surburban,Web,0,0.02
1,282.33,Surburban,Phone,1,0.02
4,88.12,Rural,Phone,0,0.02
7,492.21,Urban,Web,0,0.02
7,59.32,Rural,Web,1,0.02
1,1453.86,Surburban,Web,1,0.02
11,328.47,Rural,Multichannel,0,0.02
10,245.61,Rural,Phone,1,0.02
2,608.55,Rural,Web,1,0.02
8,127.18,Surburban,Web,1,0.02
3,184.73,Surburban,Web,1,0.02
2,49.27,Surburban,Web,1,0.02
3,202.91,Rural,Web,1,0.02
5,811.23,Urban,Web,1,0.02
5,103.44,Rural,Web,1,0.02
12,256.59,Surburban,Multichannel,1,0.02
4,533.57,Rural,Multichannel,1,0.02
4,169.27,Urban,Web,1,0.02
2,500.28,Urban,Multichannel,1,0.02
9,454.44,Urban,Multichannel,0,0.02
5,75.36,Urban,Phone,1,0.02
3,703.47,Rural,Phone,1,0.02
10,73.44,Surburban,Web,1,0.02
5,518.05,Urban,Web,1,0.02
2,729.69,Urban,Phone,1,0.02
9,241.54,Surburban,Web,1,0.02
2,549.34,Surburban,Web,1,0.02
7,374.92,Urban,Web,0,0.02
10,159.68,Urban,Web,1,0.02
6,49.35,Rural,Web,0,0.02
9,231.97,Surburban,Web,1,0.02
11,92.91,Urban,Web,1,0.02
3,108.9,Urban,Web,1,0.02
1,96.25,Surburban,Phone,1,0.02
3,182.95,Surburban,Phone,0,0.02
1,185.06,Rural,Phone,0,0.02
8,39.0,Urban,Phone,1,0.02
1,771.77,Rural,Phone,1,0.02
10,966.25,Rural,Multichannel,1,0.02
11,39.53,Rural,Web,1,0.02
1,814.98,Urban,Phone,1,0.02
5,109.85,Rural,Web,1,0.02
3,49.56,Rural,Phone,1,0.02
3,964.62,Rural,Multichannel,1,0.02
10,162.84,Urban,Phone,0,0.02
7,368.39,Surburban,Multichannel,0,0.02
6,1119.53,Rural,Multichannel,1,0.02
3,957.54,Rural,Web,1,0.02
4,111.26,Urban,Phone,1,0.02
3,541.28,Urban,Phone,1,0.02
1,166.6,Urban,Web,1,0.02
6,188.24,Urban,Phone,0,0.02
12,160.04,Urban,Web,0,0.02
1,74.63,Surburban,Phone,0,0.02
2,48.84,Rural,Phone,1,0.02
10,169.35,Surburban,Phone,0,0.02
9,57.46,Surburban,Phone,0,0.02
2,324.93,Urban,Web,1,0.02
1,249.71,Urban,Web,0,0.02
6,406.67,Surburban,Multichannel,0,0.02
1,84.76,Surburban,Web,0,0.02
1,429.62,Surburban,Phone,0,0.02
1,51.45,Urban,Phone,0,0.02
8,284.73,Rural,Phone,0,0.02
6,1304.26,Urban,Web,1,0.02
1,1001.55,Surburban,Multichannel,1,0.02
7,42.42,Surburban,Web,0,0.02
1,81.48,Surburban,Phone,0,0.02
9,171.17,Urban,Web,0,0.02
2,36.63,Rural,Web,1,0.02
2,103.53,Surburban,Web,0,0.02
4,832.06,Rural,Web,1,0.02
10,209.81,Rural,Multichannel,0,0.02
11,192.11,Urban,Web,0,0.02
10,356.34,Rural,Multichannel,0,0.02
11,52.42,Rural,Web,0,0.02
2,965.57,Surburban,Web,1,0.02
1,583.46,Surburban,Phone,1,0.02
1,1544.76,Surburban,Web,1,0.02
1,523.99,Surburban,Multichannel,1,0.02
11,334.25,Urban,Phone,0,0.02
8,251.98,Urban,Multichannel,0,0.02
3,184.94,Urban,Web,0,0.02
12,59.18,Rural,Web,1,0.02
4,397.39,Rural,Phone,0,0.02
5,208.05,Surburban,Multichannel,0,0.02
4,53.43,Urban,Web,1,0.02
2,547.34,Surburban,Multichannel,1,0.02
6,159.36,Rural,Web,1,0.02
2,494.87,Surburban,Web,0,0.02
12,274.78,Urban,Phone,1,0.02
2,256.97,Surburban,Web,1,0.02
1,445.33,Rural,Phone,0,0.02
3,922.47,Urban,Multichannel,1,0.02
9,236.75,Surburban,Web,1,0.02
10,110.27,Rural,Phone,1,0.02
5,732.49,Rural,Phone,1,0.02
2,186.56,Urban,Phone,1,0.02
5,821.56,Urban,Web,1,0.02
2,719.66,Urban,Phone,1,0.02
10,371.36,Surburban,Web,1,0.02
1,201.22,Surburban,Web,0,0.02
4,268.46,Surburban,Multichannel,0,0.02
9,269.81,Urban,Multichannel,0,0.02
3,1159.47,Rural,Phone,1,0.02
1,75.02,Urban,Phone,0,0.02
5,88.47,Urban,Web,1,0.02
5,525.22,Urban,Web,1,0.02
10,31.55,Surburban,Phone,1,0.02
8,39.32,Surburban,Web,1,0.02
3,35.83,Surburban,Web,1,0.02
1,89.31,Surburban,Phone,0,0.02
7,509.37,Urban,Web,1,0.02
1,659.13,Rural,Multichannel,1,0.02
10,300.26,Surburban,Web,0,0.02
9,289.91,Urban,Phone,0,0.02
7,139.18,Surburban,Web,1,0.02
4,555.8,Surburban,Phone,1,0.02
1,484.81,Urban,Web,0,0.02
1,443.35,Rural,Phone,0,0.02
6,50.48,Rural,Phone,0,0.02
4,816.32,Urban,Web,1,0.02
1,1120.04,Surburban,Web,1,0.02
3,526.59,Urban,Web,1,0.02
11,262.4,Urban,Phone,0,0.02
9,289.03,Urban,Phone,0,0.02
6,192.27,Urban,Phone,0,0.02
8,185.58,Surburban,Web,1,0.02
8,163.15,Surburban,Web,1,0.02
1,30.64,Rural,Web,0,0.02
1,543.04,Urban,Phone,1,0.02
4,79.02,Surburban,Web,0,0.02
9,269.23,Urban,Web,0,0.02
9,445.79,Urban,Multichannel,0,0.02
1,270.27,Urban,Multichannel,1,0.02
8,482.32,Surburban,Multichannel,0,0.02
5,184.36,Surburban,Phone,0,0.02
5,54.56,Rural,Phone,1,0.02
8,184.04,Surburban,Web,1,0.02
4,957.09,Urban,Multichannel,1,0.02
1,476.09,Rural,Multichannel,0,0.02
2,820.34,Surburban,Web,1,0.02
3,40.86,Rural,Phone,0,0.02
1,240.86,Urban,Multichannel,1,0.02
6,273.63,Urban,Web,1,0.02
4,746.34,Urban,Multichannel,1,0.02
2,142.22,Rural,Web,0,0.02
3,41.47,Surburban,Phone,0,0.02
1,35.72,Surburban,Web,1,0.02
1,119.6,Surburban,Phone,1,0.02
1,543.75,Surburban,Multichannel,1,0.02
10,140.79,Rural,Phone,0,0.02
2,581.26,Urban,Multichannel,1,0.02
5,430.91,Surburban,Web,0,0.02
4,297.08,Surburban,Web,0,0.02
10,535.55,Urban,Phone,1,0.02
3,488.89,Urban,Web,0,0.02
2,206.3,Surburban,Multichannel,0,0.02
1,1000.16,Urban,Web,1,0.02
4,168.06,Urban,Phone,1,0.02
6,384.66,Surburban,Web,0,0.02
2,488.17,Urban,Web,1,0.02
1,82.29,Surburban,Web,0,0.02
7,378.59,Surburban,Multichannel,0,0.02
3,78.8,Surburban,Web,0,0.02
10,204.64,Urban,Phone,0,0.02
9,525.34,Rural,Multichannel,1,0.02
2,737.83,Urban,Phone,1,0.02
1,204.89,Urban,Web,0,0.02
8,274.03,Urban,Phone,0,0.02
2,52.65,Rural,Phone,1,0.02
1,541.4,Urban,Phone,1,0.02
9,203.13,Surburban,Web,0,0.02
1,511.75,Urban,Multichannel,1,0.02
1,487.46,Rural,Multichannel,0,0.02
9,266.42,Urban,Phone,0,0.02
5,729.93,Urban,Web,1,0.02
1,247.9,Rural,Phone,1,0.02
3,819.18,Surburban,Multichannel,1,0.02
6,112.34,Rural,Web,1,0.02
9,52.48,Surburban,Phone,0,0.02
1,188.02,Surburban,Phone,0,0.02
5,183.75,Rural,Phone,1,0.02
6,484.45,Surburban,Multichannel,0,0.02
7,968.65,Surburban,Web,1,0.02
2,53.99,Surburban,Phone,0,0.02
1,723.22,Surburban,Multichannel,1,0.02
4,95.67,Urban,Phone,0,0.02
2,36.53,Surburban,Web,0,0.02
2,846.69,Rural,Multichannel,1,0.02
1,523.85,Rural,Multichannel,1,0.02
2,431.27,Rural,Phone,0,0.02
4,87.93,Surburban,Web,1,0.02
11,165.44,Surburban,Web,1,0.02
6,434.99,Rural,Multichannel,1,0.02
11,564.89,Urban,Multichannel,1,0.02
10,100.85,Urban,Web,1,0.02
9,365.42,Urban,Phone,0,0.02
6,290.88,Surburban,Multichannel,0,0.02
10,34.8,Urban,Phone,1,0.02
2,473.78,Surburban,Web,0,0.02
8,167.1,Surburban,Web,1,0.02
5,426.93,Surburban,Web,0,0.02
7,210.16,Rural,Web,0,0.02
10,87.81,Surburban,Web,1,0.02
8,198.33,Rural,Web,1,0.02
5,48.38,Surburban,Phone,1,0.02
6,1211.37,Urban,Web,1,0.02
3,818.36,Rural,Phone,1,0.02
1,957.38,Urban,Web,1,0.02
1,44.1,Surburban,Web,0,0.02
8,191.44,Surburban,Web,1,0.02
2,631.14,Urban,Multichannel,1,0.02
3,163.96,Rural,Phone,0,0.02
7,245.23,Urban,Phone,0,0.02
1,119.37,Surburban,Phone,1,0.02
5,46.29,Urban,Web,0,0.02
3,49.21,Surburban,Phone,0,0.02
1,186.69,Surburban,Phone,0,0.02
7,167.06,Surburban,Web,0,0.02
2,1111.35,Urban,Phone,1,0.02
6,569.14,Surburban,Web,1,0.02
9,95.29,Urban,Web,1,0.02
5,378.68,Surburban,Web,0,0.02
4,92.74,Rural,Phone,0,0.02
10,88.84,Urban,Web,1,0.02
3,838.59,Urban,Multichannel,1,0.02
11,166.63,Surburban,Web,1,0.02
6,448.46,Rural,Multichannel,1,0.02
12,441.55,Urban,Web,1,0.02
2,181.92,Rural,Web,0,0.02
6,614.54,Urban,Multichannel,1,0.02
2,189.67,Surburban,Phone,1,0.02
7,584.15,Surburban,Phone,1,0.02
2,53.18,Surburban,Web,1,0.02
6,263.59,Rural,Phone,0,0.02
1,209.24,Surburban,Web,0,0.02
10,102.17,Urban,Web,1,0.02
1,208.62,Surburban,Multichannel,0,0.02
2,400.86,Rural,Multichannel,1,0.02
2,52.85,Surburban,Web,1,0.02
7,53.47,Urban,Phone,0,0.02
10,136.76,Surburban,Web,0,0.02
9,179.08,Surburban,Web,0,0.02
1,393.14,Surburban,Phone,1,0.02
6,141.4,Rural,Phone,0,0.02
8,125.74,Surburban,Web,1,0.02
9,62.64,Urban,Web,1,0.02
9,710.73,Surburban,Multichannel,1,0.02
1,95.99,Surburban,Phone,1,0.02
3,1676.6,Surburban,Multichannel,1,0.02
3,35.22,Surburban,Phone,0,0.02
2,724.9,Surburban,Phone,1,0.02
6,50.49,Surburban,Web,1,0.02
10,266.71,Urban,Phone,0,0.02
11,152.66,Surburban,Web,0,0.02
2,173.12,Surburban,Web,1,0.02
3,35.29,Surburban,Web,1,0.02
10,185.72,Surburban,Web,0,0.02
1,52.7,Urban,Phone,1,0.02
9,290.32,Urban,Multichannel,0,0.02
